image,xmin,ymin,xmax,ymax,label
BloodImage_00294.jpeg.png,202,11,330,115,rbc
BloodImage_00294.jpeg.png,115,18,215,108,rbc
BloodImage_00294.jpeg.png,71,101,171,191,rbc
BloodImage_00294.jpeg.png,162,109,262,199,rbc
BloodImage_00294.jpeg.png,106,189,209,293,rbc
BloodImage_00294.jpeg.png,159,348,262,452,rbc
BloodImage_00294.jpeg.png,205,195,308,299,rbc
BloodImage_00294.jpeg.png,383,376,543,472,rbc
BloodImage_00294.jpeg.png,334,169,525,384,wbc
BloodImage_00295.jpeg.png,20,192,109,296,rbc
BloodImage_00295.jpeg.png,314,277,423,371,rbc
BloodImage_00295.jpeg.png,477,196,590,289,rbc
BloodImage_00295.jpeg.png,488,303,601,408,rbc
BloodImage_00295.jpeg.png,377,82,490,187,rbc
BloodImage_00295.jpeg.png,112,56,207,148,rbc
BloodImage_00295.jpeg.png,164,388,259,479,rbc
BloodImage_00295.jpeg.png,397,366,492,458,rbc
BloodImage_00295.jpeg.png,233,15,328,107,rbc
BloodImage_00295.jpeg.png,319,249,428,343,rbc
BloodImage_00295.jpeg.png,41,204,130,308,rbc
BloodImage_00295.jpeg.png,118,141,372,353,wbc
BloodImage_00295.jpeg.png,121,359,166,404,platelets
BloodImage_00297.jpeg.png,400,263,511,350,rbc
BloodImage_00297.jpeg.png,393,346,504,433,rbc
BloodImage_00297.jpeg.png,332,45,440,153,rbc
BloodImage_00297.jpeg.png,148,17,256,125,rbc
BloodImage_00297.jpeg.png,54,361,146,450,rbc
BloodImage_00297.jpeg.png,43,205,127,311,rbc
BloodImage_00297.jpeg.png,325,153,438,266,rbc
BloodImage_00297.jpeg.png,468,156,581,269,rbc
BloodImage_00297.jpeg.png,104,289,196,378,rbc
BloodImage_00297.jpeg.png,172,275,407,479,wbc
BloodImage_00297.jpeg.png,198,235,267,293,platelets
BloodImage_00297.jpeg.png,315,1,357,36,platelets
BloodImage_00299.jpeg.png,480,301,587,409,rbc
BloodImage_00299.jpeg.png,204,82,311,190,rbc
BloodImage_00299.jpeg.png,33,79,140,187,rbc
BloodImage_00299.jpeg.png,102,9,233,140,rbc
BloodImage_00299.jpeg.png,402,212,514,308,rbc
BloodImage_00299.jpeg.png,9,359,115,449,rbc
BloodImage_00299.jpeg.png,1,299,102,410,rbc
BloodImage_00299.jpeg.png,424,35,526,122,rbc
BloodImage_00299.jpeg.png,176,260,408,479,wbc
BloodImage_00300.jpeg.png,379,136,486,246,rbc
BloodImage_00300.jpeg.png,474,168,581,278,rbc
BloodImage_00300.jpeg.png,388,300,495,410,rbc
BloodImage_00300.jpeg.png,266,331,373,441,rbc
BloodImage_00300.jpeg.png,201,361,308,471,rbc
BloodImage_00300.jpeg.png,19,297,141,404,rbc
BloodImage_00300.jpeg.png,359,21,495,124,rbc
BloodImage_00300.jpeg.png,1,58,92,159,rbc
BloodImage_00300.jpeg.png,219,33,355,136,rbc
BloodImage_00300.jpeg.png,133,281,240,391,rbc
BloodImage_00300.jpeg.png,505,328,612,438,rbc
BloodImage_00300.jpeg.png,487,1,594,105,rbc
BloodImage_00300.jpeg.png,11,406,138,479,rbc
BloodImage_00300.jpeg.png,174,130,357,313,wbc
BloodImage_00301.jpeg.png,278,196,366,291,rbc
BloodImage_00301.jpeg.png,359,239,447,334,rbc
BloodImage_00301.jpeg.png,523,110,611,205,rbc
BloodImage_00301.jpeg.png,447,198,568,309,rbc
BloodImage_00301.jpeg.png,183,95,304,206,rbc
BloodImage_00301.jpeg.png,164,201,268,307,rbc
BloodImage_00301.jpeg.png,191,1,295,105,rbc
BloodImage_00301.jpeg.png,90,171,194,277,rbc
BloodImage_00301.jpeg.png,496,304,600,410,rbc
BloodImage_00301.jpeg.png,271,338,375,444,rbc
BloodImage_00301.jpeg.png,157,370,261,476,rbc
BloodImage_00301.jpeg.png,1,311,104,417,rbc
BloodImage_00301.jpeg.png,104,285,208,391,rbc
BloodImage_00301.jpeg.png,305,13,521,214,wbc
BloodImage_00301.jpeg.png,592,277,630,314,platelets
BloodImage_00302.jpeg.png,99,391,217,471,rbc
BloodImage_00302.jpeg.png,121,275,252,388,rbc
BloodImage_00302.jpeg.png,106,19,236,136,rbc
BloodImage_00302.jpeg.png,213,63,336,178,rbc
BloodImage_00302.jpeg.png,511,294,623,410,rbc
BloodImage_00302.jpeg.png,461,320,567,413,rbc
BloodImage_00302.jpeg.png,400,339,491,433,rbc
BloodImage_00302.jpeg.png,343,341,419,433,rbc
BloodImage_00302.jpeg.png,295,344,375,443,rbc
BloodImage_00302.jpeg.png,290,241,404,335,rbc
BloodImage_00302.jpeg.png,429,187,543,281,rbc
BloodImage_00302.jpeg.png,120,143,248,270,rbc
BloodImage_00302.jpeg.png,1,291,81,450,wbc
BloodImage_00305.jpeg.png,314,316,424,422,rbc
BloodImage_00305.jpeg.png,425,292,552,403,rbc
BloodImage_00305.jpeg.png,407,400,539,479,rbc
BloodImage_00305.jpeg.png,289,174,418,283,rbc
BloodImage_00305.jpeg.png,139,60,268,169,rbc
BloodImage_00305.jpeg.png,265,49,363,149,rbc
BloodImage_00305.jpeg.png,341,88,442,180,rbc
BloodImage_00305.jpeg.png,543,1,639,104,rbc
BloodImage_00305.jpeg.png,543,118,639,222,rbc
BloodImage_00305.jpeg.png,453,179,564,297,rbc
BloodImage_00305.jpeg.png,167,386,278,479,rbc
BloodImage_00305.jpeg.png,92,309,204,420,rbc
BloodImage_00305.jpeg.png,86,202,198,313,rbc
BloodImage_00305.jpeg.png,190,244,309,370,wbc
BloodImage_00305.jpeg.png,1,28,26,70,platelets
BloodImage_00307.jpeg.png,81,18,194,115,rbc
BloodImage_00307.jpeg.png,43,259,144,351,rbc
BloodImage_00307.jpeg.png,347,355,448,447,rbc
BloodImage_00307.jpeg.png,97,362,198,454,rbc
BloodImage_00307.jpeg.png,195,167,297,277,rbc
BloodImage_00307.jpeg.png,399,232,501,342,rbc
BloodImage_00307.jpeg.png,536,274,638,384,rbc
BloodImage_00307.jpeg.png,559,136,639,245,rbc
BloodImage_00307.jpeg.png,66,136,153,241,rbc
BloodImage_00307.jpeg.png,266,181,368,291,rbc
BloodImage_00307.jpeg.png,254,268,356,378,rbc
BloodImage_00307.jpeg.png,225,358,328,457,rbc
BloodImage_00307.jpeg.png,285,30,509,238,wbc
BloodImage_00307.jpeg.png,477,411,523,440,platelets
BloodImage_00308.jpeg.png,184,105,287,227,rbc
BloodImage_00308.jpeg.png,75,85,186,204,rbc
BloodImage_00308.jpeg.png,291,195,407,333,rbc
BloodImage_00308.jpeg.png,500,313,609,417,rbc
BloodImage_00308.jpeg.png,269,54,366,155,rbc
BloodImage_00308.jpeg.png,128,1,222,72,rbc
BloodImage_00308.jpeg.png,479,172,576,273,rbc
BloodImage_00308.jpeg.png,508,28,626,143,rbc
BloodImage_00308.jpeg.png,1,170,90,279,rbc
BloodImage_00308.jpeg.png,415,322,501,417,rbc
BloodImage_00308.jpeg.png,387,96,484,197,rbc
BloodImage_00308.jpeg.png,143,313,340,479,wbc
BloodImage_00309.jpeg.png,216,279,330,379,rbc
BloodImage_00309.jpeg.png,117,345,230,475,rbc
BloodImage_00309.jpeg.png,452,314,566,414,rbc
BloodImage_00309.jpeg.png,385,317,499,417,rbc
BloodImage_00309.jpeg.png,505,222,608,325,rbc
BloodImage_00309.jpeg.png,488,179,588,271,rbc
BloodImage_00309.jpeg.png,477,57,577,149,rbc
BloodImage_00309.jpeg.png,426,70,526,162,rbc
BloodImage_00309.jpeg.png,376,169,482,272,rbc
BloodImage_00309.jpeg.png,1,179,96,278,rbc
BloodImage_00309.jpeg.png,1,1,96,98,rbc
BloodImage_00309.jpeg.png,286,197,382,296,rbc
BloodImage_00309.jpeg.png,123,1,361,196,wbc
BloodImage_00311.jpeg.png,427,87,533,181,rbc
BloodImage_00311.jpeg.png,399,169,506,270,rbc
BloodImage_00311.jpeg.png,429,1,538,78,rbc
BloodImage_00311.jpeg.png,39,95,144,201,rbc
BloodImage_00311.jpeg.png,283,328,401,435,rbc
BloodImage_00311.jpeg.png,418,260,536,367,rbc
BloodImage_00311.jpeg.png,1,168,72,254,rbc
BloodImage_00311.jpeg.png,22,283,146,377,rbc
BloodImage_00311.jpeg.png,194,150,385,349,wbc
BloodImage_00311.jpeg.png,500,189,556,234,platelets
BloodImage_00313.jpeg.png,24,94,131,202,rbc
BloodImage_00313.jpeg.png,402,251,525,358,rbc
BloodImage_00313.jpeg.png,411,373,534,479,rbc
BloodImage_00313.jpeg.png,538,1,637,106,rbc
BloodImage_00313.jpeg.png,342,154,434,249,rbc
BloodImage_00313.jpeg.png,452,73,559,172,rbc
BloodImage_00313.jpeg.png,99,228,206,327,rbc
BloodImage_00313.jpeg.png,36,239,156,344,rbc
BloodImage_00313.jpeg.png,156,63,260,168,rbc
BloodImage_00313.jpeg.png,388,165,476,250,rbc
BloodImage_00313.jpeg.png,101,373,269,479,wbc
BloodImage_00313.jpeg.png,180,215,404,457,wbc
BloodImage_00314.jpeg.png,445,41,545,138,rbc
BloodImage_00314.jpeg.png,471,210,571,307,rbc
BloodImage_00314.jpeg.png,1,1,100,97,rbc
BloodImage_00314.jpeg.png,3,130,103,227,rbc
BloodImage_00314.jpeg.png,63,267,163,364,rbc
BloodImage_00314.jpeg.png,340,324,454,423,rbc
BloodImage_00314.jpeg.png,526,212,637,340,rbc
BloodImage_00314.jpeg.png,256,257,360,341,rbc
BloodImage_00314.jpeg.png,336,127,437,217,rbc
BloodImage_00314.jpeg.png,353,389,454,479,rbc
BloodImage_00314.jpeg.png,187,427,231,470,platelets
BloodImage_00314.jpeg.png,547,386,582,417,platelets
BloodImage_00314.jpeg.png,77,230,116,268,platelets
BloodImage_00314.jpeg.png,98,49,143,85,platelets
BloodImage_00314.jpeg.png,259,1,297,26,platelets
BloodImage_00314.jpeg.png,92,45,329,266,wbc
BloodImage_00317.jpeg.png,525,356,634,462,rbc
BloodImage_00317.jpeg.png,432,339,541,445,rbc
BloodImage_00317.jpeg.png,131,361,224,465,rbc
BloodImage_00317.jpeg.png,309,280,428,401,rbc
BloodImage_00317.jpeg.png,359,196,478,317,rbc
BloodImage_00317.jpeg.png,390,1,501,113,rbc
BloodImage_00317.jpeg.png,473,200,572,297,rbc
BloodImage_00317.jpeg.png,47,93,154,204,rbc
BloodImage_00317.jpeg.png,57,290,179,390,rbc
BloodImage_00317.jpeg.png,206,279,311,374,rbc
BloodImage_00317.jpeg.png,216,385,321,479,rbc
BloodImage_00317.jpeg.png,114,26,219,137,rbc
BloodImage_00317.jpeg.png,192,1,291,92,rbc
BloodImage_00317.jpeg.png,518,147,551,192,platelets
BloodImage_00317.jpeg.png,427,140,482,192,platelets
BloodImage_00317.jpeg.png,112,207,153,252,platelets
BloodImage_00317.jpeg.png,114,174,152,209,platelets
BloodImage_00317.jpeg.png,184,65,396,260,wbc
BloodImage_00318.jpeg.png,94,247,201,335,rbc
BloodImage_00318.jpeg.png,35,392,142,479,rbc
BloodImage_00318.jpeg.png,252,25,359,114,rbc
BloodImage_00318.jpeg.png,466,325,577,446,rbc
BloodImage_00318.jpeg.png,377,60,488,182,rbc
BloodImage_00318.jpeg.png,397,400,504,479,rbc
BloodImage_00318.jpeg.png,66,139,162,216,rbc
BloodImage_00318.jpeg.png,96,23,209,136,rbc
BloodImage_00318.jpeg.png,470,95,560,212,rbc
BloodImage_00318.jpeg.png,125,133,219,217,rbc
BloodImage_00318.jpeg.png,1,268,82,392,rbc
BloodImage_00318.jpeg.png,160,225,397,447,wbc
BloodImage_00322.jpeg.png,168,374,198,406,platelets
BloodImage_00322.jpeg.png,527,244,564,282,platelets
BloodImage_00322.jpeg.png,565,383,602,421,platelets
BloodImage_00322.jpeg.png,307,174,528,387,wbc
BloodImage_00324.jpeg.png,376,191,476,294,rbc
BloodImage_00324.jpeg.png,326,189,429,317,rbc
BloodImage_00324.jpeg.png,484,213,601,325,rbc
BloodImage_00324.jpeg.png,529,314,631,411,rbc
BloodImage_00324.jpeg.png,201,206,310,316,rbc
BloodImage_00324.jpeg.png,22,105,114,201,rbc
BloodImage_00324.jpeg.png,11,324,103,422,rbc
BloodImage_00324.jpeg.png,519,22,608,106,rbc
BloodImage_00324.jpeg.png,231,117,319,206,rbc
BloodImage_00324.jpeg.png,57,350,177,465,rbc
BloodImage_00324.jpeg.png,244,349,369,449,rbc
BloodImage_00324.jpeg.png,277,1,500,169,wbc
BloodImage_00325.jpeg.png,480,357,601,472,rbc
BloodImage_00325.jpeg.png,370,202,491,317,rbc
BloodImage_00325.jpeg.png,376,124,466,206,rbc
BloodImage_00325.jpeg.png,75,160,139,274,rbc
BloodImage_00325.jpeg.png,85,258,182,347,rbc
BloodImage_00325.jpeg.png,72,1,157,79,rbc
BloodImage_00325.jpeg.png,221,19,316,108,rbc
BloodImage_00325.jpeg.png,265,51,390,151,rbc
BloodImage_00325.jpeg.png,459,79,549,161,rbc
BloodImage_00325.jpeg.png,253,321,415,388,rbc
BloodImage_00325.jpeg.png,240,329,341,422,rbc
BloodImage_00325.jpeg.png,16,198,53,236,platelets
BloodImage_00325.jpeg.png,121,96,166,143,platelets
BloodImage_00325.jpeg.png,421,392,482,445,platelets
BloodImage_00325.jpeg.png,141,97,338,312,wbc
BloodImage_00332.jpeg.png,146,267,241,371,rbc
BloodImage_00332.jpeg.png,44,253,152,359,rbc
BloodImage_00332.jpeg.png,149,124,257,230,rbc
BloodImage_00332.jpeg.png,440,296,550,414,rbc
BloodImage_00332.jpeg.png,269,104,379,222,rbc
BloodImage_00332.jpeg.png,530,107,639,200,rbc
BloodImage_00332.jpeg.png,518,173,627,283,rbc
BloodImage_00332.jpeg.png,531,31,639,130,rbc
BloodImage_00332.jpeg.png,269,6,376,108,rbc
BloodImage_00332.jpeg.png,228,204,445,433,wbc
BloodImage_00335.jpeg.png,220,222,326,315,rbc
BloodImage_00335.jpeg.png,363,4,471,122,rbc
BloodImage_00335.jpeg.png,422,150,507,252,rbc
BloodImage_00335.jpeg.png,256,4,362,109,rbc
BloodImage_00335.jpeg.png,116,128,261,238,rbc
BloodImage_00335.jpeg.png,379,288,494,390,rbc
BloodImage_00335.jpeg.png,86,232,163,309,rbc
BloodImage_00335.jpeg.png,62,376,161,470,rbc
BloodImage_00335.jpeg.png,101,29,210,141,rbc
BloodImage_00335.jpeg.png,250,126,358,227,rbc
BloodImage_00335.jpeg.png,175,368,272,479,rbc
BloodImage_00335.jpeg.png,265,334,490,479,wbc
BloodImage_00336.jpeg.png,62,73,165,175,rbc
BloodImage_00336.jpeg.png,236,216,345,348,rbc
BloodImage_00336.jpeg.png,129,300,229,396,rbc
BloodImage_00336.jpeg.png,365,306,494,425,rbc
BloodImage_00336.jpeg.png,494,36,593,138,rbc
BloodImage_00336.jpeg.png,177,25,273,132,rbc
BloodImage_00336.jpeg.png,64,192,182,284,rbc
BloodImage_00336.jpeg.png,45,368,146,446,rbc
BloodImage_00336.jpeg.png,528,289,632,389,rbc
BloodImage_00336.jpeg.png,57,254,225,325,rbc
BloodImage_00336.jpeg.png,280,43,507,236,wbc
BloodImage_00339.jpeg.png,378,278,489,374,rbc
BloodImage_00339.jpeg.png,448,67,580,177,rbc
BloodImage_00339.jpeg.png,308,23,409,145,rbc
BloodImage_00339.jpeg.png,10,220,117,337,rbc
BloodImage_00339.jpeg.png,65,190,181,319,rbc
BloodImage_00339.jpeg.png,171,66,279,185,rbc
BloodImage_00339.jpeg.png,136,329,259,442,rbc
BloodImage_00339.jpeg.png,229,322,350,414,rbc
BloodImage_00339.jpeg.png,25,368,160,477,rbc
BloodImage_00339.jpeg.png,370,382,489,477,rbc
BloodImage_00339.jpeg.png,525,8,638,93,rbc
BloodImage_00339.jpeg.png,20,28,141,147,rbc
BloodImage_00339.jpeg.png,510,259,608,359,rbc
BloodImage_00339.jpeg.png,566,152,639,265,rbc
BloodImage_00339.jpeg.png,424,163,581,278,rbc
BloodImage_00339.jpeg.png,185,127,447,338,wbc
BloodImage_00339.jpeg.png,320,398,360,443,platelets
BloodImage_00339.jpeg.png,127,79,183,128,platelets
BloodImage_00343.jpeg.png,484,195,613,303,rbc
BloodImage_00343.jpeg.png,525,299,637,396,rbc
BloodImage_00343.jpeg.png,96,157,227,244,rbc
BloodImage_00343.jpeg.png,181,329,181,329,rbc
BloodImage_00343.jpeg.png,256,200,376,307,rbc
BloodImage_00343.jpeg.png,523,1,639,119,rbc
BloodImage_00343.jpeg.png,32,5,133,98,rbc
BloodImage_00343.jpeg.png,132,22,201,145,rbc
BloodImage_00343.jpeg.png,338,325,429,444,rbc
BloodImage_00343.jpeg.png,1,361,48,410,platelets
BloodImage_00343.jpeg.png,70,206,118,255,platelets
BloodImage_00343.jpeg.png,183,1,425,153,wbc
BloodImage_00344.jpeg.png,529,174,618,260,rbc
BloodImage_00344.jpeg.png,347,290,449,407,rbc
BloodImage_00344.jpeg.png,4,347,100,437,rbc
BloodImage_00344.jpeg.png,383,413,516,478,rbc
BloodImage_00344.jpeg.png,254,391,372,479,rbc
BloodImage_00344.jpeg.png,246,297,353,401,rbc
BloodImage_00344.jpeg.png,347,1,483,104,rbc
BloodImage_00344.jpeg.png,505,362,616,455,rbc
BloodImage_00344.jpeg.png,41,12,129,149,rbc
BloodImage_00344.jpeg.png,318,117,441,213,rbc
BloodImage_00344.jpeg.png,30,236,147,329,rbc
BloodImage_00344.jpeg.png,84,321,192,413,rbc
BloodImage_00344.jpeg.png,28,183,81,226,platelets
BloodImage_00344.jpeg.png,74,108,336,359,wbc
BloodImage_00345.jpeg.png,203,266,335,392,rbc
BloodImage_00345.jpeg.png,477,253,561,339,rbc
BloodImage_00345.jpeg.png,375,290,481,380,rbc
BloodImage_00345.jpeg.png,392,152,488,232,rbc
BloodImage_00345.jpeg.png,277,178,387,266,rbc
BloodImage_00345.jpeg.png,183,76,275,169,rbc
BloodImage_00345.jpeg.png,64,48,172,159,rbc
BloodImage_00345.jpeg.png,286,19,404,121,rbc
BloodImage_00345.jpeg.png,452,51,565,159,rbc
BloodImage_00345.jpeg.png,78,279,178,371,rbc
BloodImage_00345.jpeg.png,40,166,148,281,rbc
BloodImage_00345.jpeg.png,305,367,414,474,rbc
BloodImage_00345.jpeg.png,402,321,639,479,wbc
BloodImage_00347.jpeg.png,109,196,225,295,rbc
BloodImage_00347.jpeg.png,176,296,277,400,rbc
BloodImage_00347.jpeg.png,116,309,208,399,rbc
BloodImage_00347.jpeg.png,187,1,302,108,rbc
BloodImage_00347.jpeg.png,451,350,553,454,rbc
BloodImage_00347.jpeg.png,456,173,563,284,rbc
BloodImage_00347.jpeg.png,439,225,545,327,rbc
BloodImage_00347.jpeg.png,261,129,371,224,rbc
BloodImage_00347.jpeg.png,560,72,639,190,rbc
BloodImage_00347.jpeg.png,538,1,639,69,rbc
BloodImage_00347.jpeg.png,450,1,551,69,rbc
BloodImage_00347.jpeg.png,327,1,428,92,rbc
BloodImage_00347.jpeg.png,421,64,520,161,rbc
BloodImage_00347.jpeg.png,228,109,327,206,rbc
BloodImage_00347.jpeg.png,72,45,171,142,rbc
BloodImage_00347.jpeg.png,17,245,124,356,rbc
BloodImage_00347.jpeg.png,255,233,356,305,rbc
BloodImage_00347.jpeg.png,552,233,639,337,rbc
BloodImage_00347.jpeg.png,319,297,476,453,wbc
BloodImage_00348.jpeg.png,214,350,310,453,rbc
BloodImage_00348.jpeg.png,439,294,524,382,rbc
BloodImage_00348.jpeg.png,103,220,224,322,rbc
BloodImage_00348.jpeg.png,273,214,389,303,rbc
BloodImage_00348.jpeg.png,525,283,630,368,rbc
BloodImage_00348.jpeg.png,504,395,619,479,rbc
BloodImage_00348.jpeg.png,93,413,204,479,rbc
BloodImage_00348.jpeg.png,7,353,125,440,rbc
BloodImage_00348.jpeg.png,373,116,470,221,rbc
BloodImage_00348.jpeg.png,464,122,551,229,rbc
BloodImage_00348.jpeg.png,288,84,375,191,rbc
BloodImage_00348.jpeg.png,335,273,445,366,rbc
BloodImage_00348.jpeg.png,569,195,639,286,rbc
BloodImage_00348.jpeg.png,395,389,508,479,rbc
BloodImage_00348.jpeg.png,62,7,294,225,wbc
BloodImage_00351.jpeg.png,115,108,229,221,rbc
BloodImage_00351.jpeg.png,47,25,147,137,rbc
BloodImage_00351.jpeg.png,226,72,295,173,rbc
BloodImage_00351.jpeg.png,204,177,316,287,rbc
BloodImage_00351.jpeg.png,192,282,290,381,rbc
BloodImage_00351.jpeg.png,300,247,411,352,rbc
BloodImage_00351.jpeg.png,504,353,633,470,rbc
BloodImage_00351.jpeg.png,23,230,124,334,rbc
BloodImage_00351.jpeg.png,43,292,166,417,rbc
BloodImage_00351.jpeg.png,314,139,420,240,rbc
BloodImage_00351.jpeg.png,455,45,588,130,rbc
BloodImage_00351.jpeg.png,309,1,423,86,rbc
BloodImage_00351.jpeg.png,223,1,317,81,rbc
BloodImage_00351.jpeg.png,371,360,489,479,rbc
BloodImage_00351.jpeg.png,147,326,179,355,platelets
BloodImage_00351.jpeg.png,200,397,243,438,platelets
BloodImage_00351.jpeg.png,379,111,619,370,wbc
BloodImage_00353.jpeg.png,52,332,161,452,rbc
BloodImage_00353.jpeg.png,176,315,319,416,rbc
BloodImage_00353.jpeg.png,34,48,152,156,rbc
BloodImage_00353.jpeg.png,320,42,438,150,rbc
BloodImage_00353.jpeg.png,204,83,323,203,rbc
BloodImage_00353.jpeg.png,536,196,635,295,rbc
BloodImage_00353.jpeg.png,83,174,186,278,rbc
BloodImage_00353.jpeg.png,121,144,205,229,rbc
BloodImage_00353.jpeg.png,189,211,303,301,rbc
BloodImage_00353.jpeg.png,147,14,236,106,rbc
BloodImage_00353.jpeg.png,501,73,615,170,rbc
BloodImage_00353.jpeg.png,1,141,80,259,rbc
BloodImage_00353.jpeg.png,485,176,546,240,rbc
BloodImage_00353.jpeg.png,262,191,518,436,wbc
BloodImage_00354.jpeg.png,369,40,470,152,rbc
BloodImage_00354.jpeg.png,473,156,574,268,rbc
BloodImage_00354.jpeg.png,446,278,569,386,rbc
BloodImage_00354.jpeg.png,534,364,639,462,rbc
BloodImage_00354.jpeg.png,405,371,511,479,rbc
BloodImage_00354.jpeg.png,559,97,639,204,rbc
BloodImage_00354.jpeg.png,469,1,562,89,rbc
BloodImage_00354.jpeg.png,277,343,352,453,rbc
BloodImage_00354.jpeg.png,209,352,329,443,rbc
BloodImage_00354.jpeg.png,96,345,201,455,rbc
BloodImage_00354.jpeg.png,374,143,465,225,rbc
BloodImage_00354.jpeg.png,183,27,283,120,rbc
BloodImage_00354.jpeg.png,41,201,141,294,rbc
BloodImage_00354.jpeg.png,106,10,203,119,rbc
BloodImage_00354.jpeg.png,26,94,139,209,rbc
BloodImage_00354.jpeg.png,117,138,361,377,wbc
BloodImage_00355.jpeg.png,27,135,146,245,rbc
BloodImage_00355.jpeg.png,192,228,307,368,rbc
BloodImage_00355.jpeg.png,67,24,186,134,rbc
BloodImage_00355.jpeg.png,282,168,381,281,rbc
BloodImage_00355.jpeg.png,271,338,372,448,rbc
BloodImage_00355.jpeg.png,67,246,178,345,rbc
BloodImage_00355.jpeg.png,63,307,174,406,rbc
BloodImage_00355.jpeg.png,336,1,445,81,rbc
BloodImage_00355.jpeg.png,493,105,591,199,rbc
BloodImage_00355.jpeg.png,433,50,507,139,rbc
BloodImage_00355.jpeg.png,476,1,555,95,rbc
BloodImage_00355.jpeg.png,555,19,639,123,rbc
BloodImage_00355.jpeg.png,280,68,383,159,rbc
BloodImage_00355.jpeg.png,370,143,490,228,rbc
BloodImage_00355.jpeg.png,229,411,278,452,platelets
BloodImage_00355.jpeg.png,140,210,183,251,platelets
BloodImage_00355.jpeg.png,262,6,300,48,platelets
BloodImage_00355.jpeg.png,419,119,456,155,platelets
BloodImage_00355.jpeg.png,330,211,566,436,wbc
BloodImage_00356.jpeg.png,279,310,396,422,rbc
BloodImage_00356.jpeg.png,373,191,491,275,rbc
BloodImage_00356.jpeg.png,447,355,554,448,rbc
BloodImage_00356.jpeg.png,504,156,609,265,rbc
BloodImage_00356.jpeg.png,499,303,600,395,rbc
BloodImage_00356.jpeg.png,419,413,512,479,rbc
BloodImage_00356.jpeg.png,59,353,142,450,rbc
BloodImage_00356.jpeg.png,203,118,302,213,rbc
BloodImage_00356.jpeg.png,487,7,586,102,rbc
BloodImage_00356.jpeg.png,361,94,479,187,rbc
BloodImage_00356.jpeg.png,29,12,128,107,rbc
BloodImage_00356.jpeg.png,96,102,200,192,rbc
BloodImage_00356.jpeg.png,228,4,331,103,rbc
BloodImage_00356.jpeg.png,325,1,433,79,rbc
BloodImage_00356.jpeg.png,126,1,221,99,rbc
BloodImage_00356.jpeg.png,1,196,106,285,rbc
BloodImage_00356.jpeg.png,117,230,295,416,wbc
BloodImage_00357.jpeg.png,5,249,90,354,rbc
BloodImage_00357.jpeg.png,210,8,323,118,rbc
BloodImage_00357.jpeg.png,158,283,256,394,rbc
BloodImage_00357.jpeg.png,83,399,166,479,rbc
BloodImage_00357.jpeg.png,534,13,635,116,rbc
BloodImage_00357.jpeg.png,409,85,499,173,rbc
BloodImage_00357.jpeg.png,247,225,360,325,rbc
BloodImage_00357.jpeg.png,268,293,381,393,rbc
BloodImage_00357.jpeg.png,84,179,192,293,rbc
BloodImage_00357.jpeg.png,155,157,263,271,rbc
BloodImage_00357.jpeg.png,150,1,256,111,rbc
BloodImage_00357.jpeg.png,333,361,433,431,rbc
BloodImage_00357.jpeg.png,1,112,90,200,rbc
BloodImage_00357.jpeg.png,383,205,625,434,wbc
BloodImage_00359.jpeg.png,225,233,324,324,rbc
BloodImage_00359.jpeg.png,483,222,562,302,rbc
BloodImage_00359.jpeg.png,358,181,467,287,rbc
BloodImage_00359.jpeg.png,335,369,444,475,rbc
BloodImage_00359.jpeg.png,221,352,330,458,rbc
BloodImage_00359.jpeg.png,378,279,488,378,rbc
BloodImage_00359.jpeg.png,423,32,511,125,rbc
BloodImage_00359.jpeg.png,515,289,629,384,rbc
BloodImage_00359.jpeg.png,22,73,129,171,rbc
BloodImage_00359.jpeg.png,125,75,224,166,rbc
BloodImage_00359.jpeg.png,224,18,327,124,rbc
BloodImage_00359.jpeg.png,326,73,427,190,rbc
BloodImage_00359.jpeg.png,554,40,639,165,rbc
BloodImage_00359.jpeg.png,143,1,242,65,rbc
BloodImage_00359.jpeg.png,1,201,219,422,wbc
BloodImage_00361.jpeg.png,457,164,553,251,rbc
BloodImage_00361.jpeg.png,501,261,586,351,rbc
BloodImage_00361.jpeg.png,570,303,639,406,rbc
BloodImage_00361.jpeg.png,472,353,579,445,rbc
BloodImage_00361.jpeg.png,44,310,136,403,rbc
BloodImage_00361.jpeg.png,25,394,138,479,rbc
BloodImage_00361.jpeg.png,121,274,244,394,rbc
BloodImage_00361.jpeg.png,162,140,259,249,rbc
BloodImage_00361.jpeg.png,19,1,98,87,rbc
BloodImage_00361.jpeg.png,153,47,254,137,rbc
BloodImage_00361.jpeg.png,232,415,318,479,rbc
BloodImage_00361.jpeg.png,95,38,192,158,rbc
BloodImage_00361.jpeg.png,574,208,639,300,rbc
BloodImage_00361.jpeg.png,225,223,321,310,rbc
BloodImage_00361.jpeg.png,215,40,458,268,wbc
BloodImage_00362.jpeg.png,212,274,320,379,rbc
BloodImage_00362.jpeg.png,120,244,216,347,rbc
BloodImage_00362.jpeg.png,242,157,338,260,rbc
BloodImage_00362.jpeg.png,85,133,196,241,rbc
BloodImage_00362.jpeg.png,509,97,620,205,rbc
BloodImage_00362.jpeg.png,139,3,250,111,rbc
BloodImage_00362.jpeg.png,392,101,520,214,rbc
BloodImage_00362.jpeg.png,319,136,480,224,rbc
BloodImage_00362.jpeg.png,360,248,502,348,rbc
BloodImage_00362.jpeg.png,460,286,573,392,rbc
